ID_interaction;Class_interactions;0;1;2;3;4;5;6
394;1;110482;29;2;2;1;0;1
395;1;251625;83;28;7;1;1;3
396;1;1240287;350;73;30;53;2;3
397;1;4009;0;0;0;0;0;3
398;1;112502;42;25;6;1;0;2
399;1;370365;139;28;4;15;5;1
400;1;247660;0;0;0;0;0;0
401;1;153521;11;5;1;0;0;3
402;1;83942;29;5;0;0;2;1
403;1;118517;72;38;3;4;2;1
404;1;263737;61;13;5;5;0;2
405;1;168959;116;27;8;13;8;5
406;1;8214;0;0;0;0;0;0
407;1;241459;23;4;2;0;0;2
408;1;195905;29;14;0;0;0;3
409;1;209756;26;3;3;1;0;1
410;1;260155;104;17;5;1;4;2
411;1;207205;15;11;2;3;3;1
412;1;202160;19;7;5;2;0;1
413;1;359802;9;3;1;0;0;12
414;1;231686;0;0;0;0;0;0
415;1;104256;0;0;0;0;0;0
416;1;21351;0;0;0;0;0;0
417;1;150570;0;0;0;0;0;0
418;1;73315;0;0;0;0;0;0
419;1;137095;51;14;9;1;0;2
420;1;233053;23;4;7;0;0;7
421;1;175587;49;23;3;6;0;6
422;1;136538;68;5;8;0;0;1
423;1;307290;73;36;21;3;5;12
424;1;69114;134;30;15;8;1;1
425;1;513732;113;84;8;0;0;3
426;1;118903;7;3;2;1;0;1
427;1;642933;128;6;16;0;0;1
428;1;403493;237;54;3;14;4;5
429;1;225767;111;21;5;4;0;2
430;1;370889;38;6;2;4;3;2
431;1;30422;8;12;0;2;1;2
432;1;491262;167;55;3;13;7;1
433;1;122548;53;3;4;4;0;1
434;1;179566;13;27;7;0;0;1
435;1;236292;132;6;12;11;9;38
436;1;265135;41;9;0;0;1;2
437;1;220925;32;17;0;13;1;2
438;1;205386;0;0;0;0;0;1
439;1;112765;31;2;0;0;6;1
440;1;321221;71;113;0;28;1;6
441;1;120430;168;65;5;6;2;5
442;1;243313;35;39;32;1;5;7
443;1;144593;51;18;3;0;0;1
444;1;131910;17;14;4;0;0;5
445;1;264828;13;13;1;3;0;2
446;1;294507;61;28;45;1;12;12
447;1;385286;308;42;35;40;2;15
448;1;146145;113;3;2;2;0;3
449;1;179631;14;5;0;0;1;2
450;1;185858;0;0;0;0;0;0
451;1;73197;81;28;3;4;0;2
452;1;700380;429;50;16;3;10;12
453;1;183277;25;5;3;1;0;1
454;1;165003;41;19;31;5;10;20
455;1;243254;128;32;6;1;2;9
456;1;227794;209;37;9;5;2;4
457;1;100412;46;3;0;1;0;2
458;1;182864;176;12;9;2;0;2
459;1;650530;244;26;10;2;8;12
460;1;7881;0;0;0;0;0;0
461;1;216944;0;0;0;0;0;0
462;1;201448;0;0;0;0;0;0
463;1;21080;0;0;0;0;0;0
464;1;4284;0;0;0;0;0;0
465;1;24612;0;0;0;0;0;0
466;1;144656;5;0;0;2;0;3
467;1;17951;34;16;0;10;0;9
468;1;525837;125;6;4;9;8;1
469;1;120517;19;4;4;1;0;1
470;1;141245;82;79;9;23;5;19
471;1;246248;25;1;7;0;0;7
472;1;168076;23;7;49;7;2;1
473;1;326753;306;72;17;27;4;1
474;1;170237;90;6;14;11;6;6
475;1;367095;128;27;7;6;1;11
476;1;294803;176;8;3;0;7;3
477;1;6771;0;0;0;0;0;0
478;1;253556;114;6;17;1;3;7
479;1;97722;7;5;0;0;0;1
480;1;288197;46;22;15;3;9;8
481;1;144883;5;5;4;2;0;1
482;1;268920;30;15;27;2;10;6
483;1;286569;77;17;4;2;4;3
484;1;633560;89;23;6;4;1;13
485;1;250666;0;0;0;0;0;0
486;1;17680;0;0;0;0;0;0
487;1;6216;0;0;0;0;0;0
488;1;8103;0;0;0;0;0;0
489;1;403988;0;0;0;0;0;0
490;1;180198;0;0;0;0;0;0
491;1;298717;0;0;0;0;0;0
492;1;162338;0;0;0;0;0;0
493;1;309600;0;0;0;0;0;0
494;1;321054;0;0;0;0;0;0
495;1;210694;0;0;0;0;0;0
496;1;206171;11;4;2;0;0;5
497;1;303074;51;27;5;2;1;10
498;1;230343;75;7;13;0;4;9
499;1;197514;35;15;1;0;0;9
500;1;262005;66;49;7;8;1;4
501;1;120968;15;9;12;2;0;3
502;1;115880;14;10;8;0;7;1
503;1;366416;88;12;9;0;1;2
504;1;224071;34;1;2;1;0;3
505;1;170798;36;49;4;32;0;4
506;1;194603;105;22;15;3;0;2
507;1;97258;41;1;3;2;0;4
508;1;113151;31;22;0;1;0;1
509;1;57653;6;0;0;0;0;1
510;1;167832;0;0;0;0;0;0
511;1;119640;17;3;1;0;0;1
512;1;257087;28;16;17;1;2;1
513;1;220851;112;9;14;1;0;3
514;1;559199;134;19;12;0;2;2
515;1;209174;75;16;3;1;0;3
516;1;222995;149;23;3;1;1;1
517;1;84675;22;4;2;0;3;2
518;1;180295;179;21;3;6;7;2
519;1;207512;18;0;45;0;0;1
520;1;149654;41;21;6;0;0;1
521;1;340548;290;41;15;4;13;1
522;1;207453;99;20;0;0;1;3
523;1;139606;113;21;2;6;1;3
524;1;313788;81;9;15;1;3;3
525;1;5106;0;0;0;0;0;0
526;1;144558;79;5;16;6;0;2
527;1;196868;1;2;0;2;2;3
528;1;396184;29;5;0;0;0;1
529;1;174688;32;4;4;2;0;1
530;1;179805;13;13;2;0;0;2
531;1;226780;10;3;2;0;0;1
532;1;5158;4;0;4;0;1;1
533;1;385482;32;10;9;6;0;1
534;1;147662;1;1;0;0;1;3
535;1;292110;29;8;9;3;0;1
536;1;196819;39;13;2;2;2;1
537;1;290300;32;5;6;1;7;9
538;1;566293;119;34;6;0;1;3
539;1;662304;127;6;16;0;0;1
540;1;141431;34;27;18;0;7;2
541;1;268901;0;49;0;36;0;10
542;1;303173;213;42;10;14;8;2
543;1;16317;0;0;0;0;0;0
544;1;184653;48;13;0;2;2;12
545;1;240961;99;14;2;1;0;3
546;1;1276434;869;91;31;28;38;17
547;1;665950;490;123;47;79;0;11
548;1;79887;48;34;0;6;1;4
549;1;198653;0;0;0;0;0;0
550;1;134354;0;0;0;0;0;0
551;1;28036;18;2;0;0;0;3
552;1;131879;65;17;1;9;2;3
553;1;248950;88;45;14;0;4;15
554;1;232218;56;8;12;3;9;2
555;1;322920;62;16;16;4;0;2
556;1;422564;59;4;8;0;0;1
557;1;156005;15;1;0;0;0;3
558;1;247197;75;7;14;1;1;1
559;1;319082;37;14;3;0;0;4
560;1;220386;61;18;3;10;3;2
561;1;320622;84;14;0;2;1;3
562;1;131898;24;13;5;1;0;8
563;1;108327;43;22;3;1;0;1
564;1;307131;104;19;10;3;0;1
565;1;277511;25;1;5;0;0;8
566;1;442701;102;13;14;2;0;1
567;1;24783;21;13;0;0;1;2
568;1;318188;9;1;0;0;0;2
569;1;180502;123;26;9;6;1;1
570;1;322389;88;10;1;1;2;9
571;1;281654;36;17;2;0;0;1
572;1;32212;19;1;2;0;1;3
573;1;333632;67;8;7;1;2;1
574;1;110124;0;0;0;0;0;0
575;1;377600;0;0;0;0;0;0
576;1;574906;0;0;0;0;0;0
577;1;16660;0;0;0;0;0;0
578;1;371700;0;0;0;0;0;0
579;1;535966;0;0;0;0;0;0
580;1;63529;0;0;0;0;0;0
581;1;239660;0;0;0;0;0;0
582;1;348462;0;0;0;0;0;0
583;1;106755;0;0;0;0;0;0
584;1;90469;120;23;13;8;10;1
585;1;163654;177;54;22;31;5;1
586;1;180174;11;8;2;2;0;1
587;1;239003;1;4;1;0;0;1
588;1;220238;0;0;4;0;0;6
589;1;331031;44;5;11;0;0;9
590;1;359316;110;38;11;12;2;1
591;1;230580;0;0;0;0;0;0
592;1;257853;0;0;0;0;0;0
593;1;172980;0;0;0;0;0;0
594;1;262795;0;0;0;0;0;0
595;1;313230;0;0;0;0;0;0
596;1;5661;0;0;0;0;0;0
597;1;29601;0;0;0;0;0;0
598;1;185185;0;0;0;0;0;0
599;1;136620;0;0;0;0;0;0
600;1;263823;0;0;0;0;0;0
601;1;56726;36;4;6;1;4;3
602;1;336024;111;27;71;1;5;6
603;1;73083;45;25;8;7;0;2
604;1;359610;118;11;4;1;8;6
605;1;116397;52;6;0;2;1;2
606;1;235919;52;49;2;10;0;2
607;1;208602;37;12;4;0;0;1
608;1;127118;20;5;5;7;0;7
609;1;175629;144;24;2;12;0;1
610;1;185184;0;0;0;0;0;1
611;1;186135;4;1;4;0;0;1
612;1;339708;298;43;12;3;1;2
613;1;232323;0;0;0;0;0;0
614;1;206374;54;4;0;0;0;3
615;1;60200;0;0;0;0;0;0
616;1;1696;3;0;0;0;0;1
617;1;1328166;230;66;25;5;6;1
618;1;197542;11;3;1;1;0;1
619;1;24774;33;1;7;1;0;4
620;1;268958;72;20;19;2;1;8
621;1;185185;0;0;0;0;0;0
622;1;123789;10;2;1;1;0;1
623;1;641137;222;47;12;5;0;1
624;1;1014216;516;40;9;5;2;12
625;1;343847;10;1;0;0;0;2
626;1;114795;45;13;2;0;0;1
627;1;123785;370;51;3;3;2;10
628;1;81879;68;8;12;2;2;1
629;1;426930;210;99;39;3;10;4
630;1;77300;8;4;1;0;0;1
631;1;31960;0;0;0;0;0;0
632;1;280612;0;0;0;0;0;0
633;1;114519;0;0;0;0;0;0
634;1;290550;0;0;0;0;0;0
635;1;222365;0;0;0;0;0;0
636;1;97940;0;0;0;0;0;0
637;1;165763;0;0;0;0;0;0
638;1;307390;0;0;0;0;0;0
639;1;442833;0;0;0;0;0;0
640;1;121009;0;0;0;0;0;0
641;1;123014;16;2;19;0;0;9
642;1;72770;2;0;0;0;0;2
643;1;342731;28;15;4;0;1;1
644;1;43143;0;0;0;0;0;3
645;1;195815;30;2;19;2;0;12
646;1;367105;61;11;16;8;7;12
647;1;665724;216;54;8;40;2;1
648;1;133075;174;37;7;8;1;6
649;1;29322;1;0;1;0;0;2
650;1;110124;0;0;0;0;0;0
651;1;68521;0;1;0;0;3;1
652;1;227751;14;2;3;1;0;1
653;1;249686;53;5;2;0;0;1
654;1;283762;158;79;4;21;0;2
655;1;18700;0;0;0;0;0;0
656;1;292083;61;5;7;2;1;1
657;1;124493;296;127;42;62;19;1
658;1;172209;124;26;5;3;1;1
659;1;108669;0;21;0;5;0;1
660;1;223573;23;0;3;0;0;1
661;1;437722;269;54;8;6;3;12
662;1;342086;37;55;6;0;4;12
663;1;330211;105;27;13;14;13;17
664;1;136746;47;31;0;4;0;1
665;1;180748;13;4;0;0;0;1
666;1;411545;27;7;10;0;0;1
667;1;163288;128;31;25;0;0;4
668;1;323045;59;31;44;0;11;12
669;1;79806;14;0;0;0;0;1
670;1;243329;23;29;38;1;5;7
671;1;342450;48;6;12;0;0;1
672;1;157794;39;13;3;2;0;1
673;1;310793;281;158;25;49;2;3
674;1;161806;22;8;1;0;0;1
675;1;240802;68;24;3;10;3;2
676;1;242424;0;0;0;0;0;0
677;1;567137;0;0;0;0;0;0
678;1;20400;0;0;0;0;0;0
679;1;125686;0;0;0;0;0;0
680;1;214148;0;0;0;0;0;0
681;1;469888;0;0;0;0;0;0
682;1;542800;0;0;0;0;0;0
683;1;478080;0;0;0;0;0;0
684;1;203732;0;0;0;0;0;0
685;1;627105;365;75;22;5;4;12
686;1;132134;25;14;3;3;1;7
687;1;19358;10;3;7;0;0;2
688;1;228223;143;36;5;4;8;1
689;1;5779;0;0;0;0;0;1
690;1;69263;37;8;5;0;1;2
691;1;150151;19;23;4;12;2;3
692;1;366354;41;18;2;1;0;4
693;1;157810;36;4;1;0;0;1
694;1;208565;58;6;25;1;0;1
695;1;157649;74;21;4;0;0;2
696;1;16998;0;0;0;0;0;2
697;1;98972;10;1;0;0;3;4
698;1;203043;83;41;18;8;9;1
699;1;433117;59;1;0;0;0;1
700;1;123969;0;0;0;0;0;0
701;1;168809;57;19;5;1;0;5
702;1;179629;15;2;4;2;0;1
703;1;259892;89;49;0;7;2;1
704;1;246514;64;32;1;10;0;2
705;1;236476;88;4;11;11;13;7
706;1;642177;378;50;21;8;27;14
707;1;151345;121;20;10;0;0;1
708;1;83381;49;24;6;0;0;3
709;1;443039;150;45;2;7;6;1
710;1;0;0;0;0;0;0;0
711;1;41740;35;6;5;2;1;1
712;1;115874;19;8;4;3;1;11
713;1;64288;0;0;0;0;0;0
714;1;312158;74;8;11;0;4;3
715;1;173499;16;5;2;1;0;2
716;1;295981;17;15;2;3;0;2
717;1;107482;27;3;0;0;1;1
718;1;3602;0;0;1;0;0;1
719;1;358223;219;52;9;10;0;2
720;1;106568;58;11;1;11;0;3
721;1;176721;68;18;0;6;4;6
722;1;234768;65;2;8;1;2;4
723;1;141038;77;32;10;14;2;1
724;1;163591;19;0;1;2;2;3
725;1;339914;34;1;11;0;1;7
726;1;114629;2;0;0;0;0;2
727;1;220818;0;0;0;0;0;0
728;1;284715;0;0;0;0;0;0
729;1;130020;0;0;0;0;0;0
730;1;119784;0;0;0;0;0;0
731;1;210236;0;0;0;0;0;0
732;1;127300;0;0;0;0;0;0
733;1;41193;0;0;0;0;0;0
734;1;114856;0;0;0;0;0;0
735;1;191202;0;0;0;0;0;0
736;1;142955;59;3;0;2;2;1
737;1;6450;7;0;0;0;0;3
738;1;231046;197;41;11;19;1;19
739;1;131821;71;36;15;1;0;6
740;1;385505;16;9;4;5;0;1
741;1;154762;26;7;12;8;0;3
742;1;166510;61;7;3;0;0;1
743;1;101465;44;4;3;0;1;3
744;1;72917;0;0;7;0;0;16
745;1;170854;47;11;9;0;0;2
746;1;640356;114;25;2;1;0;2
747;1;151743;18;10;2;0;0;1
748;1;876374;77;12;15;0;0;2
749;1;108192;0;0;0;0;0;0
750;1;266733;0;0;0;0;0;0
751;1;152680;54;15;3;6;0;2
752;1;326725;48;6;15;0;3;3
753;1;162228;0;0;3;0;0;1
754;1;3807;0;0;0;0;0;1
755;1;286625;20;16;17;3;0;1
756;1;196347;58;10;1;1;2;1
757;1;129684;28;3;4;1;0;1
758;1;339940;213;39;8;4;7;8
759;1;301879;228;42;7;9;14;1
760;1;180399;52;25;2;2;2;4
761;1;220811;1;4;1;0;0;1
762;1;135311;18;15;0;9;1;1
763;1;345644;254;47;8;5;1;1
764;1;264695;25;11;4;1;0;4
765;1;258685;55;5;2;2;0;3
766;1;424703;52;20;9;4;3;9
767;1;312596;33;7;61;1;1;1
768;1;128681;5;2;1;1;0;1
769;1;113921;47;14;1;4;0;1
770;1;148147;0;0;0;0;0;1
771;1;227373;26;20;19;1;1;5
772;1;83921;37;6;4;4;1;6
773;1;631844;70;31;5;9;0;1
774;1;226309;61;18;5;0;10;5
775;1;256200;0;0;0;0;0;0
776;1;253700;0;0;0;0;0;0
777;1;220483;0;0;0;0;0;0
778;1;173826;0;0;0;0;0;0
779;1;543308;0;0;0;0;0;0
780;1;388450;0;0;0;0;0;0
781;1;211385;0;0;0;0;0;0
782;1;491914;0;0;0;0;0;0
783;1;102396;0;0;0;0;0;0
784;1;385490;24;10;9;6;0;1
785;1;251859;47;20;1;1;0;2
786;1;262655;75;4;1;3;1;13
787;1;330341;7;36;2;2;0;2
788;1;227965;5;0;3;1;0;2
789;1;385228;228;44;31;0;5;4
790;1;269376;26;13;4;0;0;2
791;1;220700;67;24;7;6;1;1
792;1;134103;26;6;3;2;2;3
793;1;160325;21;5;3;3;0;1
794;1;674460;646;98;72;136;9;43
795;1;4140;4;1;0;0;1;2
796;1;390681;43;10;9;6;0;1
797;1;170660;86;18;6;3;0;2
798;1;234765;66;2;10;1;2;4
799;1;497247;169;60;4;18;2;2
800;1;179820;0;0;0;0;0;0
801;1;113945;68;14;1;1;0;1
802;1;21325;0;0;0;0;0;3
803;1;123628;15;4;0;0;0;1
804;1;476854;202;98;15;30;0;31
805;1;288901;11;9;1;0;0;1
806;1;105566;161;71;3;12;7;3
807;1;379976;47;3;2;0;0;2
808;1;318377;118;19;75;1;6;4
809;1;561319;84;40;4;0;0;3
810;1;127807;18;8;11;4;1;4
811;1;133134;20;22;50;2;30;4
812;1;322488;9;1;0;0;0;2
813;1;283005;80;26;72;3;1;13
814;1;88859;6;6;0;0;0;1
815;1;232343;71;19;0;5;1;1
816;1;170614;103;35;0;11;11;1
817;1;294903;30;42;5;3;10;7
818;1;238337;176;47;5;4;2;1
819;1;89592;0;0;0;0;0;3
820;1;17643;13;5;14;0;0;5
821;1;170882;27;8;2;1;2;1
822;1;398156;118;28;5;8;1;5
823;1;189228;26;34;9;0;2;1
824;1;355794;86;9;10;0;1;4
825;1;645737;30;22;0;2;0;1
826;1;271180;0;0;0;0;0;0
827;1;208936;0;0;0;0;0;0
828;1;262626;0;0;0;0;0;0
829;1;66650;0;0;0;0;0;0
830;1;137484;0;0;0;0;0;0
831;1;6771;0;0;0;0;0;0
832;1;706979;0;0;0;0;0;0
833;1;306046;0;0;0;0;0;0
834;1;129136;61;5;7;0;0;4
835;1;202376;103;25;22;12;0;2
836;1;506213;227;33;7;2;5;6
837;1;111946;62;38;1;8;0;1
838;1;94143;13;11;6;0;6;2
839;1;215194;58;2;7;1;1;1
840;1;236369;79;31;3;12;3;3
841;1;246288;0;0;0;0;0;0
842;1;381734;39;4;3;1;0;3
843;1;372306;94;38;11;3;1;3
844;1;225694;138;38;5;4;2;1
845;1;245348;546;80;18;14;8;2
846;1;158302;27;5;0;0;4;2
847;1;265462;190;34;6;14;0;4
848;1;356988;323;59;14;81;9;18
849;1;224910;57;26;2;10;1;2
850;1;273280;0;0;0;0;0;0
851;1;196531;47;15;5;2;0;5
852;1;125217;4;6;0;2;4;2
853;1;195789;186;48;4;13;2;2
854;1;403746;45;13;4;0;0;2
855;1;455045;290;49;12;20;4;1
856;1;206286;127;1;15;0;4;2
857;1;170532;26;10;13;0;0;1
858;1;167776;30;14;5;1;5;1
859;1;232836;127;53;8;1;8;11
860;1;266703;111;6;2;3;1;12
861;1;175549;63;12;3;1;9;2
862;1;206871;23;15;7;1;0;3
863;1;245380;34;8;3;0;0;2
864;1;807536;368;43;19;7;20;12
865;1;202435;55;40;6;0;0;4
866;1;97724;13;1;0;0;0;2
867;1;170684;62;18;6;3;0;2
868;1;704241;237;42;9;1;12;8
869;1;305314;83;19;19;1;2;4
870;1;462175;255;30;41;37;3;5
871;1;6771;0;0;0;0;0;0
872;1;309760;0;0;0;0;0;4
873;1;123025;14;19;0;1;0;1
874;1;411152;0;0;0;0;0;0
875;1;250666;0;0;0;0;0;0
876;1;230100;0;0;0;0;0;0
877;1;198653;0;0;0;0;0;0
878;1;211481;0;0;0;0;0;0
879;1;158834;0;0;0;0;0;0
880;1;26180;0;0;0;0;0;0
881;1;674660;0;0;0;0;0;0
882;1;280171;39;57;1;4;2;1
883;1;4349;2;0;0;0;0;1
884;1;3876;0;0;0;0;0;0
885;1;102521;25;3;0;0;0;1
886;1;118680;53;15;4;1;0;2
887;1;110507;69;21;9;1;15;15
888;1;273107;45;44;14;0;0;14
889;1;159335;0;0;0;0;0;0
890;1;178106;76;9;0;11;1;1
891;1;19003;23;13;0;0;0;1
892;1;103922;37;1;8;1;0;5
893;1;449148;9;0;1;0;0;2
894;1;165792;0;0;0;0;0;0
895;1;192200;0;0;0;0;0;0
896;1;268278;0;0;0;0;0;0
897;1;287712;0;0;0;0;0;0
898;1;480106;0;0;0;0;0;0
899;1;254130;0;0;0;0;0;0
900;1;371904;0;0;0;0;0;0
901;1;99984;9;3;0;0;2;1
902;1;337520;171;20;11;3;5;2
903;1;150542;69;23;3;5;0;2
904;1;363788;298;38;17;5;7;3
905;1;362071;179;86;11;16;4;3
906;1;50709;19;4;2;3;0;8
907;1;255526;52;7;0;3;5;3
908;1;294605;50;1;8;0;0;2
909;1;353573;223;75;2;29;93;5
910;1;506470;405;49;9;18;0;3
911;1;196530;34;28;12;0;0;1
912;1;104294;18;7;0;8;0;1
913;1;404693;130;33;1;15;1;1
914;1;108268;72;39;4;10;1;3
915;1;179617;25;3;5;2;0;1
916;1;326740;131;56;10;5;3;7
917;1;268615;145;12;7;1;0;5
918;1;32829;4;1;0;0;0;1
919;1;293481;92;40;38;0;8;5
920;1;403553;152;30;33;38;0;4
921;1;185353;70;5;10;28;1;5
922;1;431430;0;0;0;0;0;0
923;1;181818;0;0;0;0;0;0
924;1;106200;0;0;0;0;0;0
925;1;168036;0;0;0;0;0;0
926;1;134343;0;0;0;0;0;0
927;1;317422;0;0;0;0;0;0
928;1;242424;0;0;0;0;0;0
929;1;209196;0;0;0;0;0;0
930;1;660744;0;0;0;0;0;0
931;1;158161;18;6;3;0;1;2
932;1;162048;127;33;7;13;2;2
933;1;256160;30;4;1;0;0;5
934;1;149235;21;4;1;2;3;2
935;1;94627;17;3;4;16;0;1
936;1;90609;11;2;3;0;0;2
937;1;141589;66;6;26;0;3;3
938;1;163372;31;4;2;0;1;3
939;1;322142;252;59;15;27;3;2
940;1;219861;16;0;6;12;1;4
941;1;164616;48;21;6;0;0;1
942;1;5166;0;1;0;0;0;1
943;1;11766;0;0;0;0;0;0
944;1;34613;3;4;0;0;0;6
945;1;310273;13;32;37;1;21;3
946;1;4142;2;0;3;0;0;1
947;1;392966;80;23;4;1;6;8
948;1;244819;153;76;16;26;7;3
949;1;3671;0;0;0;0;0;1
950;1;114851;0;0;0;0;0;0
951;1;174428;217;48;7;14;12;5
952;1;742679;240;30;10;1;12;8
953;1;5106;0;0;0;0;0;0
954;1;146989;129;38;9;23;19;5
955;1;218602;120;39;13;6;0;1
956;1;63699;17;15;15;8;1;1
957;1;263374;36;8;8;0;2;4
958;1;401666;147;52;1;7;6;1
959;1;257093;32;7;4;11;3;2
960;1;315643;187;69;15;45;0;21
961;1;6993;0;0;0;0;0;0
962;1;296756;63;6;7;0;3;3
963;1;302755;19;5;3;1;0;1
964;1;208170;0;0;0;0;0;0
965;1;295175;104;67;62;1;66;25
966;1;75079;30;19;5;7;0;1
967;1;364981;115;36;4;5;0;2
968;1;70641;6;1;0;0;0;1
969;1;352520;34;8;11;0;0;11
970;1;160830;82;38;4;17;5;3
971;1;163212;113;32;50;0;2;4
972;1;146166;22;8;0;0;3;1
973;1;294212;131;72;8;0;0;1
974;1;339920;109;21;1;0;7;9
975;1;139561;17;11;0;0;0;1
976;1;132066;0;0;0;0;0;0
977;1;352534;0;0;0;0;0;0
978;1;228956;0;0;0;0;0;0
979;1;110754;0;0;0;0;0;0
980;1;102873;0;0;0;0;0;0
981;1;864860;0;0;0;0;0;0
982;1;100998;0;0;0;0;0;0
983;1;422440;151;32;1;4;1;7
984;1;185710;61;18;17;2;2;4
985;1;303540;65;6;0;0;2;1
986;1;296436;47;42;13;29;0;3
987;1;21014;50;3;7;1;0;5
988;1;24975;0;0;0;0;0;0
989;1;950193;84;21;1;0;0;1
990;1;261794;382;77;26;19;1;1
991;1;243015;82;14;13;6;0;1
992;1;845494;154;21;4;3;2;2
993;1;690661;64;31;8;0;2;2
994;1;296466;223;35;30;3;1;1
995;1;583041;305;62;16;25;0;15
996;1;424010;128;12;18;4;4;10
997;1;1170249;103;26;1;3;0;1
998;1;463668;11;0;0;0;0;1
999;1;443020;43;13;16;12;1;1
1000;1;285936;0;0;0;0;0;0
1001;1;131072;111;65;9;4;0;3
1002;1;450722;77;21;11;4;5;6
1003;1;255880;42;16;4;1;0;1
1004;1;136572;8;1;0;0;0;3
1005;1;421886;86;26;11;0;0;1
1006;1;153072;32;16;4;0;0;2
1007;1;111;0;0;0;0;0;0
1008;1;112776;21;1;0;4;0;3
1009;1;624389;57;30;32;0;0;2
1010;1;763353;114;21;3;13;2;4
1011;1;1251726;93;14;23;8;0;2
1012;1;450374;203;18;5;1;0;1
1013;1;34207;61;41;0;20;10;1
1014;1;97911;0;0;0;0;0;0
1015;1;812643;0;0;0;0;0;0
1016;1;883890;0;0;0;0;0;0
1017;1;104843;0;0;0;0;0;0
1018;1;450602;0;0;0;0;0;0
1019;1;474766;126;65;14;34;0;4
1020;1;725533;142;16;4;0;0;5
1021;1;674575;64;30;18;1;0;2
1022;1;124344;9;4;1;1;0;3
1023;1;510366;74;30;77;8;2;23
1024;1;692776;71;14;10;2;0;1
1025;1;308054;18;6;10;0;2;6
1026;1;2062742;305;52;1;1;0;1
1027;1;23037;47;17;9;5;1;4
1028;1;142488;53;24;6;4;0;1
1029;1;6771;0;0;0;0;0;0
1030;1;711779;179;157;12;42;3;2
1031;1;96686;61;0;1;7;0;1
1032;1;1964;0;0;0;7;0;1
1033;1;93007;120;72;25;14;6;14
1034;1;30405;0;21;0;20;0;1
1035;1;366112;11;1;0;1;2;3
1036;1;139438;13;7;2;5;1;2
1037;1;82954;104;13;3;0;4;1
1038;1;1230270;80;15;3;1;2;1
1039;1;44466;55;7;2;5;0;5
1040;1;252251;16;3;1;0;1;1
1041;1;338512;79;38;7;1;2;11
1042;1;427614;90;16;6;0;0;2
1043;1;1135877;136;12;20;0;0;3
1044;1;535783;37;15;2;7;0;1
1045;1;528292;0;0;0;0;0;0
1046;1;183062;0;0;0;0;0;0
1047;1;58432;0;0;0;0;0;0
1048;1;247936;0;0;0;0;0;0
1049;1;599053;0;0;0;0;0;0
1050;1;158191;0;0;0;0;0;0
1051;1;1080831;254;46;4;9;9;4
1052;1;1442901;187;37;42;1;0;2
1053;1;1042966;60;31;2;1;0;1
1054;1;125335;16;13;0;0;2;4
1055;1;1009746;70;103;35;10;0;6
1056;1;330311;56;6;13;0;0;4
1057;1;204230;75;6;1;2;0;1
1058;1;352098;235;33;41;5;2;2
1059;1;214286;37;13;1;28;1;12
1060;1;196013;21;1;0;2;5;2
1061;1;760219;72;34;24;0;3;3
1062;1;464413;63;12;7;10;2;1
1063;1;1794341;227;58;8;3;1;1
