ID_interaction;Class_interactions;0;1;2;3;4;5;6;7
918;1;32822;11;1;0;0;0;0;1
919;1;293307;244;35;31;34;0;8;5
920;1;403553;152;30;17;16;38;0;4
921;1;185311;111;5;6;5;28;1;5
922;1;431430;0;0;0;0;0;0;0
923;1;181818;0;0;0;0;0;0;0
924;1;106200;0;0;0;0;0;0;0
925;1;168036;0;0;0;0;0;0;0
926;1;134343;0;0;0;0;0;0;0
927;1;317422;0;0;0;0;0;0;0
928;1;242424;0;0;0;0;0;0;0
929;1;209196;0;0;0;0;0;0;0
930;1;660744;0;0;0;0;0;0;0
931;1;158161;18;4;2;3;0;1;2
932;1;162048;86;52;22;17;3;2;2
933;1;256160;29;5;1;0;0;0;5
934;1;149173;62;21;4;1;2;3;2
935;1;94627;17;3;0;4;16;0;1
936;1;90587;27;6;4;1;0;0;2
937;1;141589;66;6;22;4;0;3;3
938;1;163337;65;4;2;1;1;0;3
939;1;322142;252;59;15;27;3;1;1
940;1;219861;11;5;4;2;13;0;4
941;1;164514;128;43;5;1;0;0;1
942;1;5165;1;0;1;0;0;0;1
943;1;11766;0;0;0;0;0;0;0
944;1;34613;3;0;4;0;0;0;6
945;1;310273;13;32;4;33;1;21;3
946;1;4142;0;2;0;3;0;0;1
947;1;392966;80;7;16;5;0;6;8
948;1;244557;353;103;41;27;12;4;3
949;1;3671;0;0;0;0;0;0;1
950;1;114851;0;0;0;0;0;0;0
951;1;174428;217;48;7;14;12;1;4
952;1;742679;223;37;17;3;1;12;8
953;1;5106;0;0;0;0;0;0;0
954;1;146588;401;129;38;9;23;19;5
955;1;218426;216;116;9;7;6;0;1
956;1;63619;80;17;15;15;8;1;1
957;1;263317;72;23;10;4;0;2;4
958;1;401666;128;45;26;3;5;6;1
959;1;257093;30;6;7;1;10;3;2
960;1;315643;187;46;34;40;9;0;21
961;1;6993;0;0;0;0;0;0;0
962;1;296628;128;63;6;7;0;3;3
963;1;302741;29;9;0;4;0;0;1
964;1;208170;0;0;0;0;0;0;0
965;1;295175;104;67;62;1;66;2;23
966;1;75079;30;19;0;5;7;0;1
967;1;364981;83;66;2;4;5;0;2
968;1;70638;7;3;0;0;0;0;1
969;1;352454;92;13;5;9;0;0;11
970;1;160534;296;82;38;4;17;5;3
971;1;163212;113;32;33;17;0;2;4
972;1;146105;79;11;1;0;0;3;1
973;1;293951;356;107;2;7;0;0;1
974;1;339920;96;20;14;1;0;7;9
975;1;139561;12;16;0;0;0;0;1
976;1;132066;0;0;0;0;0;0;0
977;1;352534;0;0;0;0;0;0;0
978;1;228956;0;0;0;0;0;0;0
979;1;110754;0;0;0;0;0;0;0
980;1;102873;0;0;0;0;0;0;0
981;1;864860;0;0;0;0;0;0;0
982;1;100998;0;0;0;0;0;0;0
983;1;422440;137;40;7;1;3;1;7
984;1;185710;61;18;17;2;2;2;2
985;1;303540;38;32;1;0;0;2;1
986;1;296436;35;24;43;1;28;0;3
987;1;21014;50;3;5;3;0;4;1
988;1;24975;0;0;0;0;0;0;0
989;1;950193;79;24;2;1;0;0;1
990;1;261794;260;190;9;42;3;1;1
991;1;242979;107;23;12;9;0;0;1
992;1;845494;139;21;15;6;1;2;2
993;1;690661;53;37;8;5;0;2;2
994;1;296192;401;118;27;16;3;1;1
995;1;583041;305;62;12;27;2;2;13
996;1;424010;104;31;15;9;3;4;10
997;1;1170249;98;29;2;3;1;0;1
998;1;463668;10;1;0;0;0;0;1
999;1;442816;231;23;13;9;12;1;1
1000;1;285936;0;0;0;0;0;0;0
1001;1;131072;111;65;9;3;1;0;3
1002;1;450722;77;17;8;8;3;5;6
1003;1;255788;103;46;4;1;1;0;1
1004;1;136572;2;7;0;0;0;0;3
1005;1;421881;87;27;14;0;0;0;1
1006;1;152977;114;21;10;2;0;0;2
1007;1;111;0;0;0;0;0;0;0
1008;1;112776;20;1;1;0;4;0;3
1009;1;624389;51;23;39;6;0;0;2
1010;1;763353;98;37;2;10;4;2;4
1011;1;1251726;80;24;10;20;4;0;2
1012;1;450374;174;46;1;5;1;0;1
1013;1;34207;61;0;41;20;0;10;1
1014;1;97911;0;0;0;0;0;0;0
1015;1;812643;0;0;0;0;0;0;0
1016;1;883890;0;0;0;0;0;0;0
1017;1;104843;0;0;0;0;0;0;0
1018;1;450602;0;0;0;0;0;0;0
1019;1;474766;106;44;55;0;34;0;4
1020;1;725533;130;18;13;1;0;0;5
1021;1;674575;58;27;22;5;1;0;2
1022;1;124344;7;4;3;0;1;0;3
1023;1;510046;352;66;12;77;4;22;1
1024;1;692776;68;16;10;1;2;0;1
1025;1;308023;44;6;6;9;0;2;6
1026;1;2062742;298;52;8;0;1;0;1
1027;1;23037;47;17;9;5;1;0;4
1028;1;142397;133;29;9;3;4;0;1
1029;1;6771;0;0;0;0;0;0;0
1030;1;711707;195;188;25;52;3;2;2
1031;1;96686;60;1;0;1;7;0;1
1032;1;1964;0;0;0;0;7;0;1
1033;1;93007;120;72;25;14;6;5;9
1034;1;30405;0;21;0;0;20;0;1
1035;1;366013;110;1;0;0;1;3;2
1036;1;139372;66;13;7;2;5;1;2
1037;1;82954;92;23;5;0;0;4;1
1038;1;1230250;83;29;5;2;0;2;1
1039;1;44466;55;6;2;6;0;0;5
1040;1;252244;19;5;3;0;1;0;1
1041;1;338380;196;40;14;7;0;3;10
1042;1;427614;61;39;6;6;0;0;2
1043;1;1135747;248;22;18;10;0;0;3
1044;1;535783;37;15;0;3;6;0;1
1045;1;528292;0;0;0;0;0;0;0
1046;1;183062;0;0;0;0;0;0;0
1047;1;58432;0;0;0;0;0;0;0
1048;1;247936;0;0;0;0;0;0;0
1049;1;599053;0;0;0;0;0;0;0
1050;1;158191;0;0;0;0;0;0;0
1051;1;1080831;254;39;8;6;6;9;4
1052;1;1442901;180;38;47;1;1;0;2
1053;1;1042966;55;32;5;1;1;0;1
1054;1;125335;16;13;0;0;0;2;4
1055;1;1009709;106;103;1;43;2;0;6
1056;1;330311;56;6;6;7;0;2;2
1057;1;204230;66;14;1;1;2;0;1
1058;1;351626;472;235;33;41;5;2;2
1059;1;214241;68;20;7;29;0;12;1
1060;1;196013;21;1;0;2;2;3;2
1061;1;760161;121;42;15;10;0;3;3
1062;1;464354;104;29;4;4;10;2;1
1063;1;1794341;219;46;24;6;2;0;1
